Date,Catégorie,Produit,Région,Ventes,Client,Année,Tendance_saisonnière,Tendance_annuelle
2022-10-01,Maison,T-shirt,Sud,7180,58,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,6380,73,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,9070,41,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,8123,10,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,7589,26,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,4607,78,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,1400,24,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,7042,7,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,1362,99,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,4851,85,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,1084,10,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,2824,46,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Est,9499,6,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,9822,40,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8868,68,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8418,68,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8068,62,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8803,84,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8464,87,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,8121,89,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,9000,64,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,9014,63,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,4475,37,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,6153,39,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Ouest,2602,81,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,8319,3,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,8532,71,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,3648,67,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,2102,93,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,3481,29,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,4158,39,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,4684,14,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,4651,64,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,8707,14,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,9107,98,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,7220,95,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Nord,5979,39,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,4775,89,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,1648,28,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,1016,87,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,7476,55,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,2545,80,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,3693,48,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,5089,67,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,4240,79,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,4788,42,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,1371,81,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,6702,28,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Sud,3661,13,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,7651,81,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,5878,36,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,5315,15,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,9308,75,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,2374,4,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,8393,52,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,4546,10,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,4411,29,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,4892,29,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,9342,57,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,4249,21,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Est,1111,43,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,2161,76,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,6426,33,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,2425,78,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,9469,64,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,8040,15,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,4107,47,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,5533,86,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,8199,58,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,5768,39,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,2718,2,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,8361,38,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Canapé,Ouest,4830,29,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,3882,71,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,1284,37,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,3160,87,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,5623,31,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,5800,82,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,2401,62,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,5522,56,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,3551,15,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,4888,81,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,3731,10,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,8699,70,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Nord,8687,45,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,2057,96,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,7834,4,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,5849,39,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,9215,88,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,5150,26,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,7947,71,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,8179,1,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,6458,68,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,6381,26,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,4174,55,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,7387,14,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Sud,7767,55,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,5622,37,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,9830,84,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,5167,96,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,3670,21,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,9296,19,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,9490,93,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,1770,1,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,4854,47,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,3132,46,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,8225,95,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,1710,81,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Est,6367,83,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,1038,3,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,8069,35,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,5857,57,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,2436,50,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,3099,14,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,5251,58,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,7212,35,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,8662,52,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,1653,63,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,9700,36,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,6543,29,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Peluche,Ouest,3197,72,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Jouets,Ordinateur,Nord,6235,64,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,9707,75,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,6360,30,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,1325,55,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,5111,73,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,1106,34,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,5378,13,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,3531,27,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,6316,86,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,9990,3,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,6268,99,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Nord,3011,32,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,1425,62,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,7229,88,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,7566,64,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,5213,30,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,4006,96,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,7558,87,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,2184,63,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,3584,36,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,9102,46,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,8116,10,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,5383,97,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Sud,2699,28,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,1135,80,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,5854,75,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,3757,1,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,4773,76,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,2528,38,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,5571,45,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,6049,81,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,5127,8,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,8351,63,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,6866,88,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,3121,74,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Est,1472,57,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,7473,83,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,3285,45,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,1078,80,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,7017,93,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,5318,81,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,6385,27,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,8054,60,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,5923,58,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,7056,46,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,3427,26,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,9805,51,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Ordinateur,Ouest,7563,52,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,6840,51,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,8810,14,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,7064,77,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,8144,91,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,5352,57,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,6809,98,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,8181,59,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,8504,3,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,3087,89,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,8804,66,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,6537,90,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Nord,3056,94,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,9724,93,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,3042,25,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,1357,44,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,5488,62,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,4307,26,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,3596,16,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,6924,76,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,8831,26,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,6267,87,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,3538,27,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,1861,85,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Sud,4526,22,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,2622,15,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,3657,13,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,9699,4,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,4478,97,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,1289,99,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,8323,14,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,6962,57,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,5812,97,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,9758,66,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,2987,76,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,8673,61,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Est,8490,84,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,4251,18,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,6300,63,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,2716,27,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,2310,91,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,1617,1,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,5257,84,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,1468,18,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,2139,29,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,9728,56,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,9012,63,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,7075,83,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,T-shirt,Ouest,6952,38,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,2971,1,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,2191,81,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,8765,15,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,7193,48,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,1304,68,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,9043,45,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,3804,65,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,4936,71,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,1712,65,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,9366,6,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,6185,9,2022-11-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Nord,7506,43,2022-12-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,2074,72,2022-01-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,9783,35,2022-02-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,6264,18,2022-03-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,8322,15,2022-04-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,7651,81,2022-05-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,3410,69,2022-06-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,7441,34,2022-07-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,4956,26,2022-08-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,7869,23,2022-09-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,3365,13,2022-10-01,5667.587239583333,5479.668836805556
2022-10-01,Jouets,Canapé,Sud,6000,20,2022-11-01,5667.587239583333,5479.668836805556
